Rainfall, Discharge ,Temperature ,RH,Date,ETO mm,Soil Moisture %
0,0,27.71,79.06,22-04-2001,4.08,26.78
1.3,0,27.98,78.38,23-04-2001,4.52,25.75
0,0,28.44,76.81,24-04-2001,4.4,26.13
0,0,28.06,79.19,25-04-2001,3.99,26.85
0,0,28.69,74.69,26-04-2001,3.73,25.98
0,0,28.04,78,27-04-2001,3.69,25.1
0,0,27.86,78.94,28-04-2001,3.18,24.56
0,0,28.04,78.88,29-04-2001,3.27,25.74
0,0,28.48,78.75,30-04-2001,3.55,25.06
0.1,0,28.86,79.12,01-05-2001,3.72,24.34
0,0,28.67,78.06,02-05-2001,3.78,23.61
0.3,0,28.07,80.5,03-05-2001,3.38,22.99
0.2,0,28.37,81.62,04-05-2001,3.44,23.43
0.6,0,28.93,80.75,05-05-2001,3.56,22.78
0,0,29.02,79.25,06-05-2001,3.7,22.23
0,0,28.57,78.75,07-05-2001,4.07,21.88
0,0,27.93,81.81,08-05-2001,4.02,22.27
0,0,28.06,79.56,09-05-2001,4.31,22.22
0,0,28.46,76.94,10-05-2001,3.87,25.36
0,0,28.95,76.62,11-05-2001,3.37,26.42
0,0,28.96,76.81,12-05-2001,3.43,26.98
0,0,28.69,74.38,13-05-2001,3.53,25.86
0,0,28.91,71.88,14-05-2001,3.69,24.96
0,0,28.83,72.38,15-05-2001,3.06,24.26
0,0,28.36,75.94,16-05-2001,3.27,23.6
0,0,28.36,76.12,17-05-2001,3.39,23.48
0,0,28.08,77.06,18-05-2001,3.23,22.92
0,0,27.79,77.94,19-05-2001,3.4,22.51
0,0,26.69,80.56,20-05-2001,3.25,22.09
0.3,0,27,81,21-05-2001,3.68,21.76
1.6,0,27.35,83.25,22-05-2001,3.18,21.35
1.8,0,26.9,83.81,23-05-2001,3.26,21.36
11.6,0,26.73,83.88,24-05-2001,3.44,21.46
11.1,0,27.15,83.56,25-05-2001,3.25,21.04
15,0,26.06,83.44,26-05-2001,3.17,20.68
1.6,0,26.29,82.25,27-05-2001,3.33,20.4
14.5,0,26.62,83.56,28-05-2001,3.34,20.08
1.6,0,25.92,85.56,29-05-2001,3.14,19.79
0.6,0,26.15,85.25,30-05-2001,3.08,19.51
3.3,0,26.32,81.31,31-05-2001,2.88,19.24
0,0,26.46,79.81,01-06-2001,3.01,18.53
0,28.55,26.45,84.81,02-06-2001,2.76,18.34
0,26.2,26.54,84.44,03-06-2001,2.76,18.47
0,17.66,25.79,85.31,04-06-2001,2.58,18.6
0.8,23.07,25.69,86.38,05-06-2001,2.66,18.34
0.9,6.93,25.5,89.88,06-06-2001,2.61,18.71
7.4,49.41,24.66,89.06,07-06-2001,2.62,18.57
3.4,63.53,25.37,85.81,08-06-2001,2.5,18.57
9.4,71.62,26.15,87,09-06-2001,2.65,18.34
15.9,140.8,25.96,89.88,10-06-2001,3.25,18.11
19.6,133.3,25.25,89.94,11-06-2001,3.22,17.9
25.1,159.74,25.33,90.75,12-06-2001,2.9,17.75
41.2,603.05,25.57,91.06,13-06-2001,3,17.6
50.4,529.32,25.65,88.75,14-06-2001,3.19,17.4
60.1,743.96,26.08,91.25,15-06-2001,3.36,17.23
83.4,1404.11,26.4,88.06,16-06-2001,3.09,15.14
71.4,908.99,26.21,88.06,17-06-2001,2.95,15.04
53.1,662.5,25.98,87.94,18-06-2001,3.21,14.93
48.1,516.41,26.07,88.88,19-06-2001,3.71,14.83
47.7,511.01,26.03,88.88,20-06-2001,3.25,14.74
57.9,600.73,26.11,88.75,21-06-2001,2.73,14.64
60.5,671.18,26.16,90.44,22-06-2001,2.58,14.55
66.2,707.77,26.17,88.75,23-06-2001,2.58,14.51
50,555.95,26.15,87.44,24-06-2001,2.58,14.39
50.2,527.8,26.07,88.62,25-06-2001,2.63,14.31
55,550.87,25.99,88.75,26-06-2001,2.67,14.24
45.5,474.71,25.94,89.62,27-06-2001,2.37,14.18
43.9,429.4,25.73,90.5,28-06-2001,2.31,14.12
65.8,848.01,25.58,92.19,29-06-2001,2.37,14.07
54.3,598.55,25.24,91.88,30-06-2001,2.5,14.01
59.6,558.96,25.37,90.88,01-07-2001,2.54,13.95
35.3,399.7,25.91,90.06,02-07-2001,2.59,13.91
44.3,459.21,26,89.62,03-07-2001,2.5,13.86
53.2,551.37,25.63,92.69,04-07-2001,2.49,13.81
80.5,1191.59,25.77,92,05-07-2001,2.49,13.77
82.3,1424.12,25.98,91.62,06-07-2001,2.43,13.73
83.8,1753.41,25.9,91.25,07-07-2001,2.41,13.69
95.5,1238.22,25.77,91.75,08-07-2001,2.54,13.66
113.7,2658,25.84,90,09-07-2001,2.59,13.62
118.2,2037.26,25.83,91.5,10-07-2001,2.68,13.58
106.4,1761.56,25.38,92.94,11-07-2001,2.65,13.55
116.3,2248.5,25.08,93.25,12-07-2001,2.66,13.52
104.3,1406.96,24.53,92.62,13-07-2001,2.68,13.56
101.4,1082.95,24.4,90.25,14-07-2001,2.52,13.47
93.7,1056.73,24.39,90.75,15-07-2001,2.49,13.43
73.3,758.3,24.15,91.06,16-07-2001,2.4,13.41
84,830.8,24.55,91.06,17-07-2001,2.27,13.38
92,977.47,24.66,90.88,18-07-2001,2.3,13.37
90.2,916.87,25.18,90.5,19-07-2001,2.38,13.33
72.6,760.31,25.27,88.56,20-07-2001,2.48,13.31
62.3,643.91,25.01,88.06,21-07-2001,2.5,13.29
63.7,661.95,24.98,89.06,22-07-2001,2.56,13.26
53.4,555.9,25.22,90.06,23-07-2001,2.33,13.24
51.3,531.54,25.12,91.25,24-07-2001,2.29,13.23
60.7,614.35,24.61,94,25-07-2001,2.26,13.26
81.2,887.8,24.41,91.94,26-07-2001,2.27,13.19
61.4,635.91,24.26,93.5,27-07-2001,2.24,13.17
74.9,734.08,24.29,93.69,28-07-2001,2.34,13.16
65,638.46,23.99,94.25,29-07-2001,2.51,13.14
72.2,744.3,24.35,92.94,30-07-2001,2.3,13.13
61.7,973.75,24.31,91.81,31-07-2001,2.32,13.11
78.5,898.59,24.07,93.81,01-08-2001,2.59,13.45
67.6,774.29,24.04,94.81,02-08-2001,2.77,13.09
57.6,663.95,23.91,94.38,03-08-2001,2.76,13.2
101.4,1193.27,24.32,94.06,04-08-2001,2.68,13.18
102.8,1104.31,24.63,92.69,05-08-2001,2.58,13.16
107.7,1369,24.76,91.81,06-08-2001,2.67,13.15
98.6,1091.4,25.07,90.25,07-08-2001,2.53,13.13
102.1,1139.08,25.04,90.56,08-08-2001,2.61,13.39
92,939.7,24.88,91.81,09-08-2001,2.76,13.36
90.8,911.8,24.91,92.25,10-08-2001,2.69,14.74
81.4,816.78,24.65,92.5,11-08-2001,2.58,13.62
93.4,958.37,24.9,91,12-08-2001,2.5,13.59
68.7,736.4,24.99,91.25,13-08-2001,2.63,13.56
63.4,674.42,25.14,92.5,14-08-2001,2.71,13.53
77.9,873.66,25.08,92.12,15-08-2001,2.78,13.5
74.4,825.8,25.13,93,16-08-2001,2.74,13.47
86.3,952.97,24.58,90.75,17-08-2001,2.61,13.44
87.8,998.27,24.57,90.38,18-08-2001,2.57,13.42
119.5,1257.51,25.39,90.12,19-08-2001,2.61,13.41
124.6,1618,25.25,89.75,20-08-2001,2.46,13.39
104.7,1175.82,25.14,90.81,21-08-2001,2.39,13.37
102.7,1057.9,25.33,90.44,22-08-2001,2.46,13.35
106.7,1013,25.48,89.38,23-08-2001,2.48,13.33
109.6,1217.7,25.02,90.19,24-08-2001,2.51,13.31
101.3,1049.45,24.91,90.75,25-08-2001,2.48,13.29
105.8,1182.31,24.94,91.44,26-08-2001,2.47,13.27
15.1,897.8,24.96,90.88,27-08-2001,2.55,13.26
94.6,911.59,24.72,90.31,28-08-2001,2.55,13.25
70.7,730.76,24.77,90.38,29-08-2001,2.45,13.23
62.8,686.41,25.01,89.62,30-08-2001,2.35,13.21
61.8,678.87,24.78,88.88,31-08-2001,2.23,13.19
60.4,654.18,24.65,88.69,01-09-2001,2.27,13.27
52.6,572.43,24.88,87.06,02-09-2001,2.21,13.26
42.4,493.6,25.15,85.5,03-09-2001,2.3,13.24
40,451.46,24.74,85.94,04-09-2001,2.33,13.22
38.4,413.72,24.84,86.69,05-09-2001,2.38,13.21
36.4,345.45,24.87,85.94,06-09-2001,2.58,13.22
28,319.02,24.95,86.44,07-09-2001,2.67,13.21
27.6,302.29,25.34,87.62,08-09-2001,2.49,13.2
24.2,276.64,25.21,88.81,09-09-2001,2.59,13.18
24.5,249.5,25.04,87.81,10-09-2001,2.62,13.18
20.5,270.47,25.18,86.31,11-09-2001,2.43,13.16
20,219.61,25.16,85,12-09-2001,2.48,13.22
20,198.03,25.42,84.69,13-09-2001,2.42,16.15
21.5,209.67,25.73,84.62,14-09-2001,2.37,16.12
19.6,199.36,25.99,85.31,15-09-2001,2.4,18.25
16.6,188.75,26.05,88.56,16-09-2001,2.39,17.92
28.6,212.3,25.39,87.44,17-09-2001,2.56,17.56
26.6,262.91,25.8,87.06,18-09-2001,2.53,17.42
20.1,227.01,25.61,88.06,19-09-2001,2.58,17.2
19.4,224.21,25.24,90,20-09-2001,2.56,18.52
13.3,182.78,25.23,88.44,21-09-2001,2.62,17.88
12.4,228.46,25.12,87.88,22-09-2001,2.53,17.54
20.8,426.88,25.26,89.44,23-09-2001,2.44,17.41
27.3,402.8,25.14,87,24-09-2001,2.42,17.24
29.8,458.57,25.08,87.25,25-09-2001,2.39,17.21
24.3,318.4,24.89,90,26-09-2001,2.22,17.43
27.5,477.69,25.41,90.56,27-09-2001,2.1,17.23
26.4,478.72,25.3,90.56,28-09-2001,2,20.3
18.1,357.41,25.62,89.81,29-09-2001,2.13,20.94
23.8,436.08,25.55,91.31,30-09-2001,2.27,21.2
0.8,493.6,25.75,88.81,01-10-2001,2.32,22.71
0,459.48,25.71,85.44,02-10-2001,2.23,21.77
0,418.4,25.32,84.81,03-10-2001,2.32,22.42
2.8,413.71,25.42,84.81,04-10-2001,2.3,27.59
0,271.9,25.2,86.5,05-10-2001,2.4,24.23
6.6,236.1,24.66,90.62,06-10-2001,2.51,23.07
9.4,241,24.91,92.88,07-10-2001,2.41,22.75
9.1,241,25.31,89.25,08-10-2001,2.52,23.76
0.8,241,25.35,85.19,09-10-2001,2.36,23.72
0,241,25.44,88.25,10-10-2001,2.59,28.02
1.2,324,25.83,88.69,11-10-2001,2.38,29.02
0.7,275.64,25.69,88.62,12-10-2001,2.29,26.13
0.6,289.66,25.82,86,13-10-2001,2.09,29.71
1,245.08,25.43,88.31,14-10-2001,2.13,26.85
9.9,236.8,25.65,85.81,15-10-2001,2.31,27.98
5,355.43,26.13,89.5,16-10-2001,2.68,27.24
1,437.24,24.81,88.12,17-10-2001,2.75,26.98
0,233.49,25.38,87.94,18-10-2001,2.88,26.99
0.5,228.45,26.19,84.75,19-10-2001,2.59,27.81
3.8,204.62,25.96,89,20-10-2001,2.68,26.82
3.5,199.8,27.33,84,21-10-2001,2.54,28.12
0,236.8,27.46,79,22-10-2001,2.39,28.45
0,194.28,26.43,70.81,23-10-2001,2.29,30.19
0,164.15,26.54,74.81,24-10-2001,2.26,27.83
0,155.04,25.69,89.38,25-10-2001,2.51,28.02
0.3,186.6,26.37,83.56,26-10-2001,2.46,14.05
0.3,184.3,25.44,83.25,27-10-2001,2.49,12.4
0.3,237.66,27.08,78.81,28-10-2001,2.48,28.74
0.3,254.6,26.35,71,29-10-2001,2.61,27.82
0.3,225.02,25.46,74.94,30-10-2001,2.76,27.88
0.3,171.45,26.01,79.69,31-10-2001,2.6,27.85
0.3,152.02,26.53,74.94,01-11-2001,2.13,28.19
0.3,153.8,25.94,80.56,02-11-2001,2.07,27.44
0,151.37,26.29,83.12,03-11-2001,2.3,29.21
0,131.3,26.29,79.06,04-11-2001,2.45,29.16
0,129.3,26.7,75.38,05-11-2001,2.95,29.01
6.2,158.5,26.51,83.06,06-11-2001,2.98,29.03
7.8,155.1,25.87,90.38,07-11-2001,2.95,31.68
16.6,295.3,26.63,82.19,08-11-2001,2.46,33.13
0,269.9,26.78,76.94,09-11-2001,2.51,33.95
0,163,26.55,75.69,10-11-2001,2.21,32.42
0,151,25.91,72,11-11-2001,2.04,32.99
0,129.3,26.08,71.38,12-11-2001,2.3,32.45
0,118.2,26.3,71.38,13-11-2001,2.42,30.99
0,106.9,26.28,77.69,14-11-2001,2.4,31.41
1.1,110.3,25.76,87.12,15-11-2001,2.11,30.7
11.2,96.57,25.52,89.19,16-11-2001,2.19,29.51
26.9,261.2,26.19,82.06,17-11-2001,2.52,29
0,422.22,26.88,79,18-11-2001,2.55,32.72
0,191.1,26.83,79,19-11-2001,2.53,32.59
0,124,26.42,72.62,20-11-2001,2.29,31.02
0,113.1,26.13,72.56,21-11-2001,2.55,30.52
0.1,111.6,26.42,75,22-11-2001,2.48,33.35
1.4,100,25.26,83.69,23-11-2001,2.74,31.2
0,118.6,25.59,79,24-11-2001,2.63,34.11
0,101.1,25.94,75.62,25-11-2001,2.79,35.24
0,103.1,25.71,76.44,26-11-2001,2.29,34.12
0,94.55,25.29,74.5,27-11-2001,2.72,33.28
0,92.35,25.6,72.19,28-11-2001,2.53,31.93
0,92.02,25.74,71.38,29-11-2001,2.4,33.13
0,84.51,25.86,66.06,30-11-2001,2.58,33.43
0,89.18,25.44,75.44,01-12-2001,3.2,31.87
0,78.41,25.98,78.94,02-12-2001,2.72,31.6
0,74.34,25.27,68.31,03-12-2001,2.67,32.56
0,63,24.84,67.06,04-12-2001,2.56,31.24
0,60.67,25.44,68.12,05-12-2001,2.29,30.51
0,57.16,24.83,60.62,06-12-2001,2.56,33.36
0,54.64,24.39,63.06,07-12-2001,2.91,34.68
0,54.03,24.06,63.88,08-12-2001,2.65,34.04
0,50.99,23.71,64.56,09-12-2001,3.08,33.77
0,51.9,23.65,62.62,10-12-2001,3.79,34.46
0,48.57,23.4,61.81,11-12-2001,3.62,34.44
0,46.79,23.76,63.06,12-12-2001,3.7,34.6
0,46.13,23.69,64.25,13-12-2001,2.58,34.52
0,44.2,24.12,64.94,14-12-2001,2.43,34.07
0,43.28,24.19,66.56,15-12-2001,2.54,34.71
0,41.87,24.69,62.94,16-12-2001,2.85,35.17
0,41.37,24.62,65.69,17-12-2001,2.31,35.03
0,53.03,26,72.19,18-12-2001,2.56,34
0,0,25.9,68.5,19-12-2001,2.82,33
0,0,24.5,65.19,20-12-2001,3.02,32.8
0,0,25.8,70.75,21-12-2001,3.08,32.41
0,0,26.55,71.19,22-12-2001,3.06,34.27
0,0,26.38,71,23-12-2001,3.57,35.8
0,0,26.65,71.25,24-12-2001,2.88,35.94
0,0,26.33,71.81,25-12-2001,2.55,35.96
0,0,26.73,70.25,26-12-2001,2.98,35.62
0,0,26.84,69.75,27-12-2001,3.43,35.18
0,0,26.19,66.44,28-12-2001,3.64,34.15
0,0,24.83,69.94,29-12-2001,3.48,32.45
0,0,25.69,70,30-12-2001,3.43,32.48
0,0,25.39,66.88,31-12-2001,3.19,35.64
0,0,25.89,64.94,01-01-2002,2.91,35.69
0,0,25.37,60.44,02-01-2002,2.92,35.4
0,0,25.49,57.88,03-01-2002,3.46,33.82
0,0,25.47,64.88,04-01-2002,2.97,33.02
0,0,25.75,67.38,05-01-2002,2.96,32.91
0,0,25.9,70.19,06-01-2002,2.67,33.58
0,0,26.27,70.31,07-01-2002,3.16,32.96
0,0,26.8,68.81,08-01-2002,3.44,32.97
0,0,26.92,68.88,09-01-2002,3.13,32.79
0,0,27.33,66.5,10-01-2002,3.15,34.91
0,0,27,60.81,11-01-2002,3.21,35.55
0,0,25.8,62.38,12-01-2002,2.97,35.86
0,0,25.22,52.38,13-01-2002,3.25,36.12
0,0,24.75,60.12,14-01-2002,3.14,35.83
0,0,24.83,64.75,15-01-2002,3.44,35.91
0,0,25.78,64.62,16-01-2002,3.21,35.85
0,0,25.79,70.38,17-01-2002,3.64,35.9
0,0,25.31,70.5,18-01-2002,3.89,35.92
0,0,25.12,69.75,19-01-2002,3.93,35.49
0,0,25.81,67.31,20-01-2002,3.79,35.09
0,0,26.43,67,21-01-2002,3.23,33.75
0,0,26.4,70.44,22-01-2002,3.09,33.7
0,0,27.21,69.88,23-01-2002,3.68,35.54
0,0,27.28,68.06,24-01-2002,3.95,36.2
0,0,26.56,62.56,25-01-2002,3.8,35.57
0,0,25.97,61.81,26-01-2002,3.78,34.46
0,0,25.15,64.88,27-01-2002,3.27,33.63
0,0,24.5,69.25,28-01-2002,2.91,33.92
0,0,24.42,68.94,29-01-2002,2.95,33.26
0,0,25.64,66.5,30-01-2002,2.8,31.86
0,0,26.78,57.88,31-01-2002,2.8,31.02
0,0,27.65,58.44,01-02-2002,2.81,30.01
0,0,27.3,60.62,02-02-2002,2.82,28.47
0,0,27.8,66.44,03-02-2002,3.42,27.47
0,0,26.86,71.38,04-02-2002,4.17,26.61
0,0,27.86,69.44,05-02-2002,2.95,26.24
0,0,27.35,73.12,06-02-2002,3.74,26.46
1.4,0,27.12,72.19,07-02-2002,4.02,25.17
0.2,0,27.26,69.25,08-02-2002,3.86,26.91
27.3,0,27.33,69.38,09-02-2002,3.82,31.74
0.6,0,27.41,66.06,10-02-2002,3.18,35.8
0,0,27.35,69.75,11-02-2002,3.09,35.78
0,0,28.07,64.5,12-02-2002,3.71,35.83
0,0,28.07,59.38,13-02-2002,4.04,35.16
0,0,27.91,54.25,14-02-2002,4.04,35.34
0,0,28.2,54.06,15-02-2002,3.87,34.4
0,0,27.69,56.88,16-02-2002,4.68,34.24
0,0,27.94,61.44,17-02-2002,4.63,36.03
0,0,27.8,60.88,18-02-2002,4,35.67
0,0,27.98,64.44,19-02-2002,3.39,35.51
0,0,27.63,59.5,20-02-2002,3.08,36.09
0,0,28.23,55.06,21-02-2002,3.23,35.81
0,0,28.01,52.69,22-02-2002,3.76,34.64
0,0,28.26,48.25,23-02-2002,3.66,34.2
0,0,27.79,45.12,24-02-2002,3.2,33.24
0,0,27.98,40.31,25-02-2002,3.02,33.9
0,0,27.97,46.06,26-02-2002,3.11,34.1
0,0,28.41,52.19,27-02-2002,3.34,35.48
0,0,28.48,52.81,28-02-2002,4.05,35.47
0,0,28.93,57,01-03-2002,4.1,35.37
0,0,28.38,56.38,02-03-2002,3.95,34.53
0,0,28.57,63.12,03-03-2002,3.48,33.04
0,0,29.05,63.06,04-03-2002,3.05,31.19
0,0,29.4,61.94,05-03-2002,3.56,32.91
0,0,28.86,61.5,06-03-2002,3.64,35.91
0,0,28.84,64.44,07-03-2002,3.69,35.61
0,0,29.27,59.19,08-03-2002,3.97,34.96
0,0,28.97,59.5,09-03-2002,4.25,35.33
0,0,29.77,57.31,10-03-2002,4.92,34.89
0,0,30.01,56.75,11-03-2002,4.46,29.9
0,0,29.87,60.56,12-03-2002,4.38,28.59
0,0,29.48,61.75,13-03-2002,3.44,28.09
0,0,29.03,64.19,14-03-2002,3.4,27.48
0,0,28.82,67,15-03-2002,3.35,26.6
0,0,29.54,63.69,16-03-2002,3.41,25.58
0,0,30.08,60.81,17-03-2002,3.96,26.48
0,0,30.62,54.88,18-03-2002,4.25,25.96
0,0,30.36,54.25,19-03-2002,3.95,26.76
0,0,30.37,52.5,20-03-2002,3.46,27.4
0,0,29.1,65.31,21-03-2002,3.52,31.33
0,0,28.98,65.12,22-03-2002,3.74,32.04
0,0,28.58,66.56,23-03-2002,3.27,33.67
0,0,28.86,64,24-03-2002,3.46,35.4
0,0,28.83,63.38,25-03-2002,3.36,35.74
0,0,29.22,63.25,26-03-2002,3.72,35.54
0,0,29.73,60.12,27-03-2002,3.44,33.32
0,0,29.85,59.5,28-03-2002,3.1,31.22
0,0,29.78,60.81,29-03-2002,3.31,30.12
0,0,29.58,64.31,30-03-2002,3.55,29.28
0,0,29.62,62.81,31-03-2002,3.78,29.04
0,0,28.95,66.88,01-04-2002,3.17,33.29
0,0,28.83,63.62,02-04-2002,3.47,33.47
0,0,28.73,64.94,03-04-2002,3.17,33.02
0,0,28.66,64.25,04-04-2002,3.43,31.15
0,0,29.17,61.62,05-04-2002,3.76,29.86
0.6,0,29.83,63.31,06-04-2002,3.6,28.39
10.8,0,29.82,64.06,07-04-2002,3.24,27.07
0.2,0,29.59,63.94,08-04-2002,3.96,25.77
0.1,0,29.53,66.12,09-04-2002,3.69,24.94
11.5,0,29.65,67.5,10-04-2002,3.3,24.12
0,0,29.08,70.94,11-04-2002,3.3,24.72
0,0,29.39,68.25,12-04-2002,3.31,24.98
0.8,0,28.48,71.62,13-04-2002,3.35,24.65
13.2,0,28.44,71,14-04-2002,3.19,24.09
1.5,0,29.73,64.81,15-04-2002,3.21,23.9
0,0,29.34,66.94,16-04-2002,3.31,25.12
0,0,30.08,65.31,17-04-2002,3.32,24.62
0,0,30.25,65.56,18-04-2002,3.16,23.72
0,0,30.36,63.44,19-04-2002,3.27,23.21
0,0,29.9,65.25,20-04-2002,3.22,22.58
0,0,29.73,67.94,21-04-2002,3.36,22
0.4,0,28.66,72.44,22-04-2002,3.34,21.49
4.8,0,29.86,68.25,23-04-2002,3.79,21.06
0,0,29.19,74.56,24-04-2002,3.78,23.94
0,0,29.6,71.06,25-04-2002,3.98,22.87
0.6,0,29.8,69.56,26-04-2002,4.2,22.18
0,0,29.88,68.69,27-04-2002,3.75,22.8
0,0,30.38,64.69,28-04-2002,3.66,22.23
0,0,30.4,65.69,29-04-2002,3.74,21.85
0,0,30.28,66.69,30-04-2002,3.94,21.38
0,0,30.57,64.44,01-05-2002,3.7,21.26
0,0,31.51,60.81,02-05-2002,3.35,20.81
0,0,30.1,67.62,03-05-2002,3.55,20.43
0,0,29.13,76.31,04-05-2002,3.31,20.09
0,0,29.01,76.06,05-05-2002,3.15,19.77
0,0,27.76,81.12,06-05-2002,2.98,19.49
0,0,28.38,78.25,07-05-2002,2.91,19.24
0,0,29.43,73.69,08-05-2002,2.78,19.06
0,0,29.43,73.44,09-05-2002,3,18.81
0,0,28.93,77.62,10-05-2002,2.86,18.58
0,0,28.71,79.19,11-05-2002,2.98,18.37
0,0,29.37,76.69,12-05-2002,2.89,18.17
0,0,29.08,79.38,13-05-2002,2.8,17.98
0,0,28.21,80.38,14-05-2002,3.06,17.83
0,0,28.4,83,15-05-2002,2.9,17.67
0.8,0,27.76,87.38,16-05-2002,3.07,17.56
3,0,26.77,91.25,17-05-2002,3.11,17.41
0.2,0,26.3,90.69,18-05-2002,2.88,17.74
1.1,0,26.94,84.94,19-05-2002,3.05,20.97
1,0,26.62,84.81,20-05-2002,3.11,20.85
0,0,27.21,81.56,21-05-2002,3.27,21.29
0,0,27.28,80.56,22-05-2002,3.33,20.91
0.4,0,27.46,82.19,23-05-2002,3.11,21.22
4.8,0,27.47,82,24-05-2002,3.28,20.74
1.2,0,27.64,81.88,25-05-2002,3.15,20.37
12.5,0,27.47,82.81,26-05-2002,3.45,20.03
0,0,27.57,82.06,27-05-2002,3.53,19.72
0,0,26.91,85.25,28-05-2002,3.62,19.44
0.5,14.58,26.9,87.69,29-05-2002,3.75,19.17
1.2,15.67,27.23,86.25,30-05-2002,3.24,18.92
7.7,14.59,26.79,87.62,31-05-2002,2.88,18.68
6.2,38.16,26.26,84.31,01-06-2002,2.96,18.45
8.2,16.83,26.15,90.38,02-06-2002,3.26,18.24
11.5,26.01,26.8,86.81,03-06-2002,3.14,19.59
2.4,32.76,27.4,82,04-06-2002,3.07,19.16
0,60.79,27.67,81.19,05-06-2002,2.69,18.85
1,64.5,27.31,85.06,06-06-2002,2.83,18.58
0,43.19,26.23,86.88,07-06-2002,3.11,18.34
0,31.42,26.59,85.19,08-06-2002,2.99,18.12
0,22.91,26.81,85.81,09-06-2002,3.09,17.91
0,17.48,25.94,90.19,10-06-2002,3.29,17.73
4,52.01,25.87,87.81,11-06-2002,2.95,17.5
57,69.93,26.2,87.88,12-06-2002,3,17.28
54.8,58.2,26.19,91.25,13-06-2002,2.77,17.08
41.8,48.39,26.07,88.81,14-06-2002,2.82,16.88
52.4,63.16,25.83,88.12,15-06-2002,2.76,16.69
23.9,322.3,25.91,87.75,16-06-2002,2.42,16.5
29.6,336.8,26.21,86.44,17-06-2002,2.66,31.97
28.3,245.11,26,90.19,18-06-2002,2.43,30.8
16.5,196.9,25.73,91.31,19-06-2002,2.71,29.71
18.4,271.46,26.16,91.88,20-06-2002,2.71,27.99
17.4,256.98,26.44,90.06,21-06-2002,2.59,26.51
21.2,318.2,26.24,91.12,22-06-2002,2.74,25.51
26.1,349.13,26.26,90.94,23-06-2002,2.83,24.8
29.4,450.9,26.21,91.38,24-06-2002,2.59,24.25
34.2,459.57,26.1,90.31,25-06-2002,2.72,23.73
62.7,728.24,26.05,89.38,26-06-2002,2.76,23.31
57.1,555.24,25.98,88.75,27-06-2002,2.73,26.13
41.2,434.17,26.05,88.12,28-06-2002,2.81,24.93
21.2,324.43,26.08,86.44,29-06-2002,2.63,24.2
19.2,292.98,25.76,87.5,30-06-2002,2.68,23.55
19.2,234.3,25.84,89.19,01-07-2002,2.8,22.96
12.1,189.22,25.81,90.06,02-07-2002,2.56,22.44
16.6,202.64,25.57,90.56,03-07-2002,2.35,22.03
19.4,293.37,25.67,90.62,04-07-2002,2.85,21.66
20.2,299.37,25.68,90.12,05-07-2002,2.81,21.28
26,306.18,25.44,90.69,06-07-2002,2.98,20.92
24,294.1,25.91,86.94,07-07-2002,2.79,19.69
23,270,26.26,81.94,08-07-2002,2.49,19.4
21.3,196.74,26.24,82.88,09-07-2002,2.54,19.13
11.6,157.82,26.08,86.19,10-07-2002,2.49,18.86
25.3,201.97,25.93,89.5,11-07-2002,2.66,18.62
39.5,288.89,25.65,90.5,12-07-2002,2.61,18.38
68.8,821.77,25.6,88.75,13-07-2002,2.74,18.16
75.2,935.82,25.76,87.19,14-07-2002,2.53,17.92
78.6,1005,25.84,87.56,15-07-2002,2.7,17.73
63.6,707.52,25.65,87.94,16-07-2002,2.79,17.54
41.2,582.37,25.39,88.44,17-07-2002,2.83,17.37
55.4,809.24,25.7,88.5,18-07-2002,2.66,17.2
52.4,570.14,26.08,86.75,19-07-2002,2.55,17.02
41.2,464.92,26.23,87.38,20-07-2002,2.66,16.87
37,418.7,26.09,87.31,21-07-2002,2.48,16.72
33.7,380,25.75,88.81,22-07-2002,2.47,16.56
33,341.55,25.43,91.25,23-07-2002,2.69,16.43
38.6,417.05,25.79,89.62,24-07-2002,2.68,16.31
30.3,347.91,25.04,90.31,25-07-2002,2.58,16.2
15.5,285.9,25.55,88.62,26-07-2002,2.67,16.07
32.2,371.33,25.49,89.06,27-07-2002,2.7,15.97
28.8,261.77,25.8,89.25,28-07-2002,2.6,15.88
55.2,893.6,25.69,89.81,29-07-2002,2.53,15.79
52.4,561.85,25.3,91.12,30-07-2002,2.6,16.04
41.6,462.23,25.27,92.19,31-07-2002,2.51,17.39
43.8,469.09,25.2,92.69,01-08-2002,2.67,17.71
41.5,497.61,25,92.25,02-08-2002,2.73,19.63
49.9,547.75,24.93,92.94,03-08-2002,2.67,19.7
54.5,543.05,24.95,92.69,04-08-2002,2.72,19.34
57.9,605.1,24.73,93.88,05-08-2002,2.83,19.03
57.7,693.56,24.76,93.38,06-08-2002,2.6,18.74
108.8,1165.89,25.01,91.31,07-08-2002,2.53,18.48
85.2,921.22,24.76,92,08-08-2002,2.5,18.23
72.1,767.82,24.36,94.31,09-08-2002,2.45,17.63
111.4,1148.95,23.98,91.06,10-08-2002,2.26,17.44
101.8,1024.01,24.28,94.12,11-08-2002,2.35,17.28
118.7,1413,24.33,92.75,12-08-2002,2.38,17.1
133.8,1277.35,24.81,93.44,13-08-2002,2.53,16.93
123.4,1424.32,25.14,92.88,14-08-2002,2.46,16.78
89.9,1234.92,24.96,92.88,15-08-2002,2.47,16.63
73.4,884.9,24.96,95.06,16-08-2002,2.43,16.49
